username,anime_id,anime_title,status,score,num_episodes_watched,updated_at,user_id,time_diff
transphinx,40956,Enen no Shouboutai: Ni no Shou,completed,9,24,2020-12-11 18:58:26+00:00,22029,28 days 12:45:10
transphinx,3652,Higurashi no Naku Koro ni Rei,completed,8,5,2020-12-16 19:26:31+00:00,22029,5 days 00:28:05
transphinx,40571,Majo no Tabitabi,completed,10,12,2020-12-18 15:15:48+00:00,22029,1 days 19:49:17
transphinx,33255,Saiki Kusuo no Ψ-nan,completed,10,120,2020-12-28 17:06:06+00:00,22029,0 days 23:51:01
transphinx,1887,Lucky☆Star,completed,9,24,2020-12-28 18:55:13+00:00,22029,0 days 01:49:07
transphinx,24,School Rumble,completed,8,26,2020-12-31 00:53:09+00:00,22029,1 days 01:35:34
transphinx,38040,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu,completed,8,1,2021-01-01 19:13:52+00:00,22029,1 days 18:20:43
transphinx,801,Koukaku Kidoutai: Stand Alone Complex 2nd GIG,completed,10,26,2021-01-10 05:33:51+00:00,22029,2 days 08:54:08
transphinx,227,FLCL,completed,9,6,2021-01-11 01:42:59+00:00,22029,0 days 20:09:08
transphinx,43,Koukaku Kidoutai,completed,10,1,2021-01-11 01:53:16+00:00,22029,0 days 00:10:17
transphinx,4472,Lucky☆Star: Original na Visual to Animation,completed,10,1,2021-01-17 01:46:49+00:00,22029,0 days 19:59:56
transphinx,339,Serial Experiments Lain,completed,9,13,2021-01-19 00:47:16+00:00,22029,0 days 00:00:13
transphinx,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,completed,10,12,2021-01-21 04:37:01+00:00,22029,1 days 00:17:03
transphinx,4224,Toradora!,completed,9,25,2021-01-21 16:59:14+00:00,22029,0 days 12:22:13
transphinx,23289,Gekkan Shoujo Nozaki-kun,completed,9,12,2021-01-26 04:50:13+00:00,22029,4 days 11:50:59
transphinx,40591,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,completed,10,12,2021-01-27 14:27:33+00:00,22029,1 days 09:37:20
transphinx,10165,Nichijou,completed,8,26,2021-02-06 05:35:20+00:00,22029,8 days 16:10:30
transphinx,40935,Beastars 2nd Season,completed,10,12,2021-03-25 06:59:40+00:00,22029,47 days 01:24:20
transphinx,39551,Tensei shitara Slime Datta Ken 2nd Season,completed,8,12,2021-03-31 04:49:01+00:00,22029,1 days 09:33:03
transphinx,42361,"Ijiranaide, Nagatoro-san",completed,10,12,2021-06-26 22:02:03+00:00,22029,87 days 17:13:02
transphinx,41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,completed,10,12,2021-09-26 02:19:09+00:00,22029,90 days 04:38:17
transphinx,40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,completed,10,1,2021-10-16 19:34:16+00:00,22029,20 days 17:15:07
transphinx,36862,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,completed,9,1,2021-10-19 22:06:48+00:00,22029,2 days 22:25:29
transphinx,19221,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru",completed,10,10,2021-11-01 21:12:19+00:00,22029,7 days 01:30:40
transphinx,437,Perfect Blue,completed,8,1,2021-11-15 01:47:13+00:00,22029,0 days 21:17:51
transphinx,1943,Paprika,completed,10,1,2021-11-15 03:48:50+00:00,22029,0 days 02:01:37
transphinx,39247,Kobayashi-san Chi no Maid Dragon S,completed,10,12,2021-11-16 23:05:39+00:00,22029,1 days 19:16:49
transphinx,42938,Fruits Basket: The Final,completed,10,13,2021-12-10 01:23:42+00:00,22029,11 days 21:28:29
transphinx,48483,Mieruko-chan,completed,9,12,2021-12-26 10:20:08+00:00,22029,2 days 21:29:46
transphinx,48926,"Komi-san wa, Comyushou desu.",completed,9,12,2021-12-30 21:04:11+00:00,22029,4 days 10:44:03
transphinx,46102,Odd Taxi,completed,10,13,2022-01-21 21:14:05+00:00,22029,18 days 23:13:39
transphinx,48661,JoJo no Kimyou na Bouken Part 6: Stone Ocean,completed,10,12,2022-04-05 16:03:20+00:00,22029,73 days 18:49:15
transphinx,42310,Cyberpunk: Edgerunners,completed,10,10,2022-10-19 22:03:35+00:00,22029,32 days 21:42:42
transphinx,40748,Jujutsu Kaisen,completed,10,24,2022-10-23 18:21:39+00:00,22029,3 days 20:18:04
transphinx,48561,Jujutsu Kaisen 0 Movie,completed,10,1,2022-10-24 00:13:45+00:00,22029,0 days 05:52:06
transphinx,48736,Sono Bisque Doll wa Koi wo Suru,completed,8,12,2022-10-25 01:10:53+00:00,22029,0 days 23:05:14
transphinx,44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,completed,9,4,2022-12-03 21:27:32+00:00,22029,0 days 03:52:34
transphinx,47778,Kimetsu no Yaiba: Yuukaku-hen,completed,9,11,2023-04-12 19:08:53+00:00,22029,129 days 21:41:21
transphinx,44511,Chainsaw Man,completed,8,12,2023-10-10 00:09:46+00:00,22029,0 days 08:31:55
transphinx,42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,completed,10,12,2023-10-30 20:15:11+00:00,22029,2 days 15:40:44
unknowndeleted,28677,Yamada-kun to 7-nin no Majo,completed,7,12,2017-10-23 00:46:22+00:00,22164,
unknowndeleted,30503,Noragami Aragoto,completed,7,13,2017-11-08 21:30:51+00:00,22164,16 days 20:44:29
unknowndeleted,31240,Re:Zero kara Hajimeru Isekai Seikatsu,completed,6,25,2017-11-11 23:23:57+00:00,22164,3 days 01:53:06
unknowndeleted,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,completed,6,13,2017-11-11 23:29:54+00:00,22164,0 days 00:05:57
unknowndeleted,31043,Boku dake ga Inai Machi,completed,8,12,2017-12-10 20:14:09+00:00,22164,28 days 20:44:15
unknowndeleted,34599,Made in Abyss,completed,9,13,2018-01-25 14:43:48+00:00,22164,45 days 18:29:39
unknowndeleted,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,completed,6,12,2018-01-26 19:26:55+00:00,22164,1 days 04:43:07
unknowndeleted,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,completed,7,13,2018-01-26 19:38:09+00:00,22164,0 days 00:11:14
unknowndeleted,1535,Death Note,completed,7,37,2018-02-13 19:41:04+00:00,22164,18 days 00:02:55
unknowndeleted,34280,Gamers!,completed,6,12,2018-02-13 19:45:43+00:00,22164,0 days 00:04:39
unknowndeleted,28891,Haikyuu!! Second Season,completed,8,25,2018-02-13 19:45:56+00:00,22164,0 days 00:00:13
unknowndeleted,21881,Sword Art Online II,completed,6,24,2018-02-13 19:48:49+00:00,22164,0 days 00:02:53
unknowndeleted,33486,Boku no Hero Academia 2nd Season,completed,8,25,2018-02-17 12:37:41+00:00,22164,3 days 16:48:52
unknowndeleted,23289,Gekkan Shoujo Nozaki-kun,completed,7,12,2018-02-17 12:51:06+00:00,22164,0 days 00:13:25
unknowndeleted,20583,Haikyuu!!,completed,7,25,2018-02-17 12:54:40+00:00,22164,0 days 00:03:34
unknowndeleted,15809,Hataraku Maou-sama!,completed,6,13,2018-02-17 12:58:35+00:00,22164,0 days 00:03:55
unknowndeleted,33206,Kobayashi-san Chi no Maid Dragon,completed,7,13,2018-02-17 13:01:09+00:00,22164,0 days 00:02:34
unknowndeleted,28851,Koe no Katachi,completed,9,1,2018-02-17 13:03:07+00:00,22164,0 days 00:01:58
unknowndeleted,11887,Kokoro Connect,completed,8,13,2018-02-17 13:04:13+00:00,22164,0 days 00:01:06
unknowndeleted,20507,Noragami,completed,6,12,2018-02-17 13:13:35+00:00,22164,0 days 00:09:22
unknowndeleted,33255,Saiki Kusuo no Ψ-nan,completed,7,120,2018-02-17 13:18:29+00:00,22164,0 days 00:01:14
unknowndeleted,27775,Plastic Memories,completed,7,13,2018-02-17 13:21:47+00:00,22164,0 days 00:03:18
unknowndeleted,13759,Sakura-sou no Pet na Kanojo,completed,7,24,2018-02-17 13:24:10+00:00,22164,0 days 00:02:23
unknowndeleted,2476,School Days,completed,6,12,2018-02-17 13:25:16+00:00,22164,0 days 00:01:06
unknowndeleted,23273,Shigatsu wa Kimi no Uso,completed,9,22,2018-02-17 13:28:11+00:00,22164,0 days 00:02:55
unknowndeleted,33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,completed,6,12,2018-02-17 13:30:20+00:00,22164,0 days 00:02:09
unknowndeleted,31765,Sword Art Online Movie: Ordinal Scale,completed,8,1,2018-02-17 13:33:49+00:00,22164,0 days 00:03:29
unknowndeleted,32093,Tanaka-kun wa Itsumo Kedaruge,completed,7,12,2018-02-17 13:35:25+00:00,22164,0 days 00:01:36
unknowndeleted,14227,Tonari no Kaibutsu-kun,completed,6,13,2018-02-17 13:36:59+00:00,22164,0 days 00:01:34
unknowndeleted,34902,Tsurezure Children,completed,7,12,2018-02-17 13:38:59+00:00,22164,0 days 00:02:00
unknowndeleted,32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,completed,9,10,2018-03-25 01:35:59+00:00,22164,35 days 11:57:00
unknowndeleted,6547,Angel Beats!,completed,7,13,2018-06-17 02:54:26+00:00,22164,84 days 01:18:27
unknowndeleted,14345,Btooom!,completed,6,12,2018-06-17 02:58:43+00:00,22164,0 days 00:04:17
unknowndeleted,31964,Boku no Hero Academia,completed,8,13,2018-06-18 02:36:26+00:00,22164,0 days 23:37:43
unknowndeleted,4181,Clannad: After Story,completed,7,24,2018-06-18 02:38:31+00:00,22164,0 days 00:02:05
unknowndeleted,28223,Death Parade,completed,7,12,2018-06-18 02:40:30+00:00,22164,0 days 00:01:59
unknowndeleted,17895,Golden Time,completed,6,24,2018-06-18 02:42:02+00:00,22164,0 days 00:01:32
unknowndeleted,32281,Kimi no Na wa.,completed,7,1,2018-06-18 02:45:47+00:00,22164,0 days 00:03:45
unknowndeleted,22535,Kiseijuu: Sei no Kakuritsu,completed,6,24,2018-06-18 02:46:07+00:00,22164,0 days 00:00:20
unknowndeleted,30831,Kono Subarashii Sekai ni Shukufuku wo!,completed,7,10,2018-06-18 02:47:32+00:00,22164,0 days 00:01:25
unknowndeleted,32937,Kono Subarashii Sekai ni Shukufuku wo! 2,completed,7,10,2018-06-18 02:47:43+00:00,22164,0 days 00:00:11
unknowndeleted,32949,Kuzu no Honkai,completed,7,12,2018-06-18 02:49:17+00:00,22164,0 days 00:01:34
unknowndeleted,2034,Lovely★Complex,completed,6,24,2018-06-18 02:50:54+00:00,22164,0 days 00:01:37
unknowndeleted,32182,Mob Psycho 100,completed,7,12,2018-06-18 02:52:18+00:00,22164,0 days 00:01:24
unknowndeleted,20,Naruto,completed,6,220,2018-06-18 02:54:30+00:00,22164,0 days 00:02:12
unknowndeleted,19815,No Game No Life,completed,6,12,2018-06-18 02:56:30+00:00,22164,0 days 00:02:00
unknowndeleted,28297,Ore Monogatari!!,completed,7,24,2018-06-18 02:57:51+00:00,22164,0 days 00:01:21
unknowndeleted,25781,Shingeki no Kyojin: Kuinaki Sentaku,completed,8,2,2018-06-18 02:58:43+00:00,22164,0 days 00:00:52
unknowndeleted,16498,Shingeki no Kyojin,completed,8,25,2018-06-18 02:59:53+00:00,22164,0 days 00:01:10
unknowndeleted,25777,Shingeki no Kyojin Season 2,completed,7,12,2018-06-18 03:00:29+00:00,22164,0 days 00:00:36
unknowndeleted,9253,Steins;Gate,completed,8,24,2018-06-18 03:01:21+00:00,22164,0 days 00:00:52
unknowndeleted,22319,Tokyo Ghoul,completed,6,12,2018-06-18 03:03:08+00:00,22164,0 days 00:01:47
unknowndeleted,4224,Toradora!,completed,6,25,2018-06-18 03:03:49+00:00,22164,0 days 00:00:41
unknowndeleted,30276,One Punch Man,completed,6,12,2018-06-18 03:05:21+00:00,22164,0 days 00:01:32
unknowndeleted,32729,Orange,completed,7,13,2018-06-18 03:05:31+00:00,22164,0 days 00:00:10
w3b3rthy,42897,Horimiya,completed,10,13,2023-12-23 03:17:45+00:00,22351,
w3b3rthy,42361,"Ijiranaide, Nagatoro-san",completed,10,12,2023-12-23 03:27:20+00:00,22351,0 days 00:00:19
w3b3rthy,40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,completed,6,13,2023-12-23 03:27:33+00:00,22351,0 days 00:00:07
w3b3rthy,43523,Tsuki ga Michibiku Isekai Douchuu,completed,10,12,2023-12-23 03:28:20+00:00,22351,0 days 00:00:25
w3b3rthy,48926,"Komi-san wa, Comyushou desu.",completed,10,12,2023-12-23 03:29:11+00:00,22351,0 days 00:00:11
w3b3rthy,47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",completed,10,12,2023-12-23 03:29:25+00:00,22351,0 days 00:00:09
w3b3rthy,47778,Kimetsu no Yaiba: Yuukaku-hen,completed,10,11,2023-12-23 03:29:55+00:00,22351,0 days 00:00:12
w3b3rthy,48583,Shingeki no Kyojin: The Final Season Part 2,completed,10,12,2023-12-23 03:29:58+00:00,22351,0 days 00:00:03
w3b3rthy,48736,Sono Bisque Doll wa Koi wo Suru,completed,10,12,2023-12-23 03:30:06+00:00,22351,0 days 00:00:04
w3b3rthy,43608,Kaguya-sama wa Kokurasetai: Ultra Romantic,completed,10,13,2023-12-23 03:30:44+00:00,22351,0 days 00:00:11
w3b3rthy,50265,Spy x Family,completed,10,12,2023-12-23 03:30:48+00:00,22351,0 days 00:00:04
w3b3rthy,50631,"Komi-san wa, Comyushou desu. 2nd Season",completed,10,12,2023-12-23 03:30:53+00:00,22351,0 days 00:00:05
w3b3rthy,50346,Yofukashi no Uta,completed,10,13,2023-12-23 03:33:15+00:00,22351,0 days 00:00:22
w3b3rthy,50602,Spy x Family Part 2,completed,10,13,2023-12-23 03:34:56+00:00,22351,0 days 00:00:29
w3b3rthy,44511,Chainsaw Man,completed,10,12,2023-12-23 03:35:01+00:00,22351,0 days 00:00:05
w3b3rthy,52305,Tomo-chan wa Onnanoko!,completed,10,13,2023-12-23 03:36:42+00:00,22351,0 days 00:00:36
w3b3rthy,52034,"""Oshi no Ko""",completed,10,11,2023-12-23 03:39:13+00:00,22351,0 days 00:00:24
w3b3rthy,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,completed,10,13,2023-12-24 16:17:43+00:00,22351,1 days 12:32:23
w3b3rthy,38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,completed,10,1,2023-12-24 16:17:59+00:00,22351,0 days 00:00:16
w3b3rthy,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,completed,10,12,2023-12-24 16:18:15+00:00,22351,0 days 00:00:16
w3b3rthy,35790,Tate no Yuusha no Nariagari,completed,10,25,2023-12-24 16:18:20+00:00,22351,0 days 00:00:05
w3b3rthy,38656,Darwin's Game,completed,10,11,2023-12-24 16:18:33+00:00,22351,0 days 00:00:13
w3b3rthy,34933,Kakegurui,completed,10,12,2023-12-24 16:20:00+00:00,22351,0 days 00:01:11
w3b3rthy,2034,Lovely★Complex,completed,10,24,2023-12-24 16:24:00+00:00,22351,0 days 00:04:00
w3b3rthy,2104,Seto no Hanayome,completed,10,26,2023-12-24 16:24:08+00:00,22351,0 days 00:00:08
w3b3rthy,1840,Zero no Tsukaima: Futatsuki no Kishi,completed,10,12,2023-12-24 16:24:57+00:00,22351,0 days 00:00:49
w3b3rthy,1889,Higurashi no Naku Koro ni Kai,completed,10,24,2023-12-24 16:25:07+00:00,22351,0 days 00:00:10
w3b3rthy,59,Chobits,completed,9,26,2023-12-24 16:26:09+00:00,22351,0 days 00:01:02
w3b3rthy,11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,completed,10,1,2023-12-24 16:26:25+00:00,22351,0 days 00:00:16
w3b3rthy,9253,Steins;Gate,completed,10,24,2023-12-24 16:26:28+00:00,22351,0 days 00:00:03
w3b3rthy,30484,Steins;Gate 0,completed,10,23,2023-12-24 16:26:34+00:00,22351,0 days 00:00:06
w3b3rthy,19,Monster,completed,10,74,2023-12-24 16:27:01+00:00,22351,0 days 00:00:27
w3b3rthy,33988,Demi-chan wa Kataritai,completed,10,12,2023-12-24 16:27:06+00:00,22351,0 days 00:00:05
xbc843,30,Shinseiki Evangelion,completed,10,26,2011-09-11 20:04:29+00:00,22613,0 days 00:04:57
xbc843,31,Shinseiki Evangelion Movie: Shi to Shinsei,completed,10,1,2011-09-11 20:05:09+00:00,22613,0 days 00:00:40
xbc843,32,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",completed,10,1,2011-09-11 20:05:31+00:00,22613,0 days 00:00:22
xbc843,594,Naruto: Takigakure no Shitou - Ore ga Eiyuu Dattebayo!,completed,7,1,2011-09-11 20:13:01+00:00,22613,0 days 00:07:30
xbc843,936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,completed,7,1,2011-09-11 20:14:15+00:00,22613,0 days 00:00:42
xbc843,2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,completed,8,1,2011-09-11 20:14:31+00:00,22613,0 days 00:00:16
xbc843,2472,Naruto: Shippuuden Movie 1,completed,7,1,2011-09-11 20:15:15+00:00,22613,0 days 00:00:18
xbc843,4437,Naruto: Shippuuden Movie 2 - Kizuna,completed,7,1,2011-09-11 20:15:31+00:00,22613,0 days 00:00:16
xbc843,6325,Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono,completed,8,1,2011-09-11 20:15:50+00:00,22613,0 days 00:00:19
xbc843,8246,Naruto: Shippuuden Movie 4 - The Lost Tower,completed,7,1,2011-09-11 20:16:06+00:00,22613,0 days 00:00:16
xbc843,4975,ChäoS;HEAd,completed,7,12,2011-09-11 20:22:42+00:00,22613,0 days 00:06:06
xbc843,552,Digimon Adventure,completed,8,54,2011-09-11 20:24:19+00:00,22613,0 days 00:01:37
xbc843,2961,Digimon Adventure Movie,completed,8,1,2011-09-11 20:26:47+00:00,22613,0 days 00:02:28
xbc843,861,xxxHOLiC,completed,9,24,2011-09-11 20:27:12+00:00,22613,0 days 00:00:25
xbc843,3091,xxxHOLiC◆Kei,completed,9,13,2011-09-11 20:27:30+00:00,22613,0 days 00:00:18
xbc843,1575,Code Geass: Hangyaku no Lelouch,completed,8,25,2011-09-11 20:35:08+00:00,22613,0 days 00:04:04
xbc843,2904,Code Geass: Hangyaku no Lelouch R2,completed,8,25,2011-09-11 20:35:25+00:00,22613,0 days 00:00:17
xbc843,1535,Death Note,completed,9,37,2011-09-11 20:37:25+00:00,22613,0 days 00:02:00
xbc843,5356,Canaan,completed,8,13,2011-09-11 20:38:27+00:00,22613,0 days 00:01:02
xbc843,2994,Death Note: Rewrite,completed,8,2,2011-09-11 20:38:56+00:00,22613,0 days 00:00:29
xbc843,121,Fullmetal Alchemist,completed,8,51,2011-09-11 20:42:59+00:00,22613,0 days 00:04:03
xbc843,430,Fullmetal Alchemist: The Conqueror of Shamballa,completed,7,1,2011-09-11 20:43:14+00:00,22613,0 days 00:00:15
xbc843,1818,Claymore,completed,9,26,2011-09-11 20:47:04+00:00,22613,0 days 00:03:50
xbc843,2787,Shakugan no Shana II (Second),completed,8,24,2011-09-11 21:49:45+00:00,22613,0 days 01:02:41
xbc843,2001,Tengen Toppa Gurren Lagann,completed,9,27,2011-09-11 21:56:59+00:00,22613,0 days 00:05:58
xbc843,4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,completed,8,1,2011-09-11 21:57:24+00:00,22613,0 days 00:00:12
xbc843,4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,completed,8,1,2011-09-11 21:57:36+00:00,22613,0 days 00:00:12
xbc843,64,Rozen Maiden,completed,7,12,2011-09-11 21:59:14+00:00,22613,0 days 00:00:58
xbc843,65,Rozen Maiden: Träumend,completed,7,12,2011-09-11 21:59:29+00:00,22613,0 days 00:00:15
xbc843,59,Chobits,completed,7,26,2011-09-11 22:00:46+00:00,22613,0 days 00:00:09
xbc843,60,Chrno Crusade,completed,8,24,2011-09-11 22:22:28+00:00,22613,0 days 00:13:29
xbc843,6547,Angel Beats!,completed,8,13,2011-09-11 22:41:33+00:00,22613,0 days 00:17:12
xbc843,10067,Angel Beats! Another Epilogue,completed,7,1,2011-09-11 22:55:56+00:00,22613,0 days 00:13:30
xbc843,1498,Black Blood Brothers,completed,8,12,2011-09-12 00:38:13+00:00,22613,0 days 00:00:09
xbc843,6772,Break Blade Movie 1: Kakusei no Toki,completed,8,1,2011-09-12 00:38:27+00:00,22613,0 days 00:00:14
xbc843,2025,Darker than Black: Kuro no Keiyakusha,completed,8,25,2011-09-12 00:42:39+00:00,22613,0 days 00:02:40
xbc843,4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,completed,8,1,2011-09-12 00:43:25+00:00,22613,0 days 00:00:46
xbc843,1726,Devil May Cry,completed,7,12,2011-09-12 00:43:36+00:00,22613,0 days 00:00:11
xbc843,182,Tenkuu no Escaflowne,completed,8,26,2011-09-12 00:44:49+00:00,22613,0 days 00:00:45
xbc843,317,Final Fantasy VII: Advent Children,completed,9,1,2011-09-12 00:45:43+00:00,22613,0 days 00:00:10
xbc843,1361,Final Fantasy: The Spirits Within,completed,7,1,2011-09-12 00:45:59+00:00,22613,0 days 00:00:16
xbc843,267,Gungrave,completed,8,26,2011-09-12 00:47:09+00:00,22613,0 days 00:00:13
xbc843,5530,Pandora Hearts,completed,6,25,2011-09-12 00:58:45+00:00,22613,0 days 00:01:16
xbc843,1699,Romeo x Juliet,completed,8,24,2011-09-12 01:06:05+00:00,22613,0 days 00:00:10
xbc843,2476,School Days,completed,9,12,2011-09-12 01:06:25+00:00,22613,0 days 00:00:10
xbc843,3588,Soul Eater,completed,7,51,2011-09-12 01:08:49+00:00,22613,0 days 00:02:08
xbc843,855,Strawberry Panic,completed,6,26,2011-09-12 01:09:06+00:00,22613,0 days 00:00:17
xbc843,6,Trigun,completed,8,26,2011-09-12 01:11:52+00:00,22613,0 days 00:00:11
xbc843,4106,Trigun: Badlands Rumble,completed,8,1,2011-09-12 01:12:03+00:00,22613,0 days 00:00:11
xbc843,2129,True Tears,completed,6,13,2011-09-12 01:12:16+00:00,22613,0 days 00:00:13
xbc843,550,Yu☆Gi☆Oh!,completed,7,27,2011-09-12 01:14:50+00:00,22613,0 days 00:00:09
xbc843,481,Yu☆Gi☆Oh! Duel Monsters,completed,8,224,2011-09-12 01:15:00+00:00,22613,0 days 00:00:10
xbc843,2924,ef: A Tale of Memories.,completed,6,12,2011-09-12 01:17:18+00:00,22613,0 days 00:01:51
xbc843,7338,Darker than Black: Kuro no Keiyakusha Gaiden,completed,8,4,2011-09-12 01:43:55+00:00,22613,0 days 00:02:43
xbc843,6573,Darker than Black: Ryuusei no Gemini,completed,8,12,2011-09-12 01:44:07+00:00,22613,0 days 00:00:12
xbc843,2131,Bokusatsu Tenshi Dokuro-chan 2,completed,6,4,2011-09-12 06:09:33+00:00,22613,0 days 00:00:11
xbc843,232,Cardcaptor Sakura,completed,7,70,2011-09-12 06:10:07+00:00,22613,0 days 00:00:34
xbc843,1132,Digimon Frontier,completed,6,50,2011-09-12 06:11:36+00:00,22613,0 days 00:01:29
xbc843,874,Digimon Tamers,completed,6,51,2011-09-12 06:12:01+00:00,22613,0 days 00:00:25
xbc843,527,Pokemon,completed,7,276,2011-09-12 06:14:11+00:00,22613,0 days 00:00:38
xbc843,1254,Saint Seiya,completed,9,114,2011-09-12 06:14:36+00:00,22613,0 days 00:00:14
xbc843,154,Shaman King,completed,7,64,2011-09-12 06:16:08+00:00,22613,0 days 00:00:54
xbc843,528,Pokemon Movie 01: Mewtwo no Gyakushuu,completed,7,1,2011-09-16 07:46:42+00:00,22613,0 days 00:32:26
xbc843,7059,Black★Rock Shooter (OVA),completed,6,1,2011-09-20 22:24:21+00:00,22613,4 days 05:02:39
xbc843,759,Tokyo Godfathers,completed,8,1,2011-11-19 21:32:49+00:00,22613,59 days 23:08:28
xbc843,8460,Mirai Nikki,completed,6,1,2012-01-11 22:49:11+00:00,22613,0 days 02:17:17
xbc843,6880,Deadman Wonderland,completed,7,12,2012-02-03 00:53:17+00:00,22613,22 days 02:04:06
xbc843,10495,Yuru Yuri,completed,7,12,2012-02-15 06:45:06+00:00,22613,4 days 02:00:59
xbc843,10863,Steins;Gate: Oukoubakko no Poriomania,completed,9,1,2012-02-24 05:11:17+00:00,22613,4 days 21:54:24
xbc843,9760,Hoshi wo Ou Kodomo,completed,7,1,2012-05-24 01:09:49+00:00,22613,89 days 19:58:32
xbc843,9919,Ao no Exorcist,completed,7,25,2012-06-20 15:20:56+00:00,22613,27 days 14:11:07
xbc843,1689,Byousoku 5 Centimeter,completed,9,3,2012-06-21 04:25:41+00:00,22613,0 days 13:04:45
xbc843,66,Azumanga Daiou The Animation,completed,9,26,2012-06-21 04:28:38+00:00,22613,0 days 00:01:13
xbc843,6347,Baka to Test to Shoukanjuu,completed,9,13,2012-06-21 04:29:10+00:00,22613,0 days 00:00:32
xbc843,7674,Bakuman.,completed,8,25,2012-06-21 04:29:42+00:00,22613,0 days 00:00:32
xbc843,1482,D.Gray-man,completed,8,103,2012-06-21 04:31:41+00:00,22613,0 days 00:01:59
xbc843,3702,Detroit Metal City,completed,8,12,2012-06-21 04:32:10+00:00,22613,0 days 00:00:29
xbc843,226,Elfen Lied,completed,9,13,2012-06-21 04:32:41+00:00,22613,0 days 00:00:31
xbc843,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",completed,9,1,2012-06-21 04:33:00+00:00,22613,0 days 00:00:19
xbc843,8425,Gosick,completed,8,24,2012-06-21 04:33:45+00:00,22613,0 days 00:00:45
xbc843,270,Hellsing,completed,10,13,2012-06-21 04:34:45+00:00,22613,0 days 00:01:00
xbc843,8074,Highschool of the Dead,completed,10,12,2012-06-21 04:35:06+00:00,22613,0 days 00:00:21
xbc843,934,Higurashi no Naku Koro ni,completed,9,26,2012-06-21 04:35:39+00:00,22613,0 days 00:00:33
xbc843,228,Jigoku Shoujo,completed,9,26,2012-06-21 04:37:03+00:00,22613,0 days 00:00:59
xbc843,1594,Jigoku Shoujo Futakomori,completed,9,26,2012-06-21 04:37:26+00:00,22613,0 days 00:00:23
xbc843,3092,Junjou Romantica,completed,9,12,2012-06-21 04:38:28+00:00,22613,0 days 00:01:02
xbc843,4814,Junjou Romantica 2,completed,9,12,2012-06-21 04:38:48+00:00,22613,0 days 00:00:20
xbc843,8525,Kami nomi zo Shiru Sekai,completed,9,12,2012-06-21 04:39:03+00:00,22613,0 days 00:00:15
xbc843,10080,Kami nomi zo Shiru Sekai II,completed,9,12,2012-06-21 04:39:17+00:00,22613,0 days 00:00:14
xbc843,2593,Kara no Kyoukai Movie 1: Fukan Fuukei,completed,8,1,2012-06-21 04:40:16+00:00,22613,0 days 00:00:27
xbc843,3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),completed,8,1,2012-06-21 04:40:41+00:00,22613,0 days 00:00:25
xbc843,3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,completed,8,1,2012-06-21 04:41:19+00:00,22613,0 days 00:00:38
xbc843,9756,Mahou Shoujo Madoka★Magica,completed,10,12,2012-06-21 04:43:04+00:00,22613,0 days 00:01:45
xbc843,5030,Maria†Holic,completed,8,12,2012-06-21 04:43:54+00:00,22613,0 days 00:00:34
xbc843,457,Mushishi,completed,8,26,2012-06-22 23:07:22+00:00,22613,1 days 18:23:28
xbc843,4081,Natsume Yuujinchou,completed,8,13,2012-06-22 23:08:25+00:00,22613,0 days 00:01:03
